18,2; 0,0937322; 0,0265479; 
18,3; 0,0966185; 0,030685; 
18,4; 0,0997648; 0,0317151; 
18,5; 0,102856; 0,0296142; 
18,6; 0,105592; 0,0246651; 
18,7; 0,107712; 0,017423; 
18,8; 0,109025; 0,00865364; 
18,9; 0,109422; -0,000746615; 
19; 0,108886; -0,00984163; 
19,1; 0,107493; -0,0177483; 
19,2; 0,105401; -0,0237218; 
19,3; 0,102832; -0,0272248; 
19,4; 0,100049; -0,0279754; 
19,5; 0,0973295; -0,025968; 
19,6; 0,094939; -0,0214673; 
19,7; 0,093103; -0,0149756; 
19,8; 0,0919878; -0,00717766; 
19,9; 0,0916847; 0,00113055; 
20; 0,0922033; 0,00912288; 
20,1; 0,0934727; 0,0160245; 
20,2; 0,0953498; 0,0211865; 
20,3; 0,097636; 0,0241464; 
20,4; 0,100097; 0,0246687; 
20,5; 0,102488; 0,0227625; 
20,6; 0,104576; 0,0186743; 
20,7; 0,106165; 0,0128584; 
20,8; 0,10711; 0,00592703; 
20,9; 0,107336; -0,00141361; 
21; 0,106838; -0,00843456; 
21,1; 0,105683; -0,0144562; 
21,2; 0,104; -0,0189135; 
21,3; 0,101966; -0,0214087; 
21,4; 0,0997905; -0,0217459; 
21,5; 0,097689; -0,0199453; 
21,6; 0,0958657; -0,016236; 
21,7; 0,0944922; -0,0110284; 
21,8; 0,093692; -0,00486954; 
21,9; 0,0935292; 0,00161412; 
22; 0,0940042; 0,00777962; 
22,1; 0,0950545; 0,0130311; 
22,2; 0,0965632; 0,0168768; 
22,3; 0,0983711; 0,0189749; 
22,4; 0,100294; 0,0191631; 
22,5; 0,102141; 0,0174702; 
22,6; 0,103732; 0,0141083; 
22,7; 0,104918; 0,00944785; 
22,8; 0,105594; 0,00397736; 
22,9; 0,105705; -0,00174753; 
23; 0,105255; -0,00715993; 
23,1; 0,104301; -0,0117375; 
23,2; 0,10295; -0,0150527; 
23,3; 0,101343; -0,0168121; 
23,4; 0,0996444; -0,0168816; 
23,5; 0,0980224; -0,0152964; 
23,6; 0,0966342; -0,0122524; 
23,7; 0,0956098; -0,00808376; 
23,8; 0,0950406; -0,00322649; 
23,9; 0,0949711; 0,00182679; 
24; 0,0953958; 0,0065764; 
24,1; 0,0962608; 0,0105647; 
24,2; 0,0974707; 0,0134201; 
24,3; 0,0988983; 0,0148907; 
24,4; 0,100399; 0,0148669; 
24,5; 0,101823; 0,0133879; 
24,6; 0,103033; 0,0106344; 
24,7; 0,103917; 0,0069075; 
24,8; 0,104395; 0,00259625; 
24,9; 0,104431; -0,00186277; 
25; 0,104032; -0,00602928; 
25,1; 0,103249; -0,00950249; 
25,2; 0,102166; -0,0119594; 
25,3; 0,100898; -0,0131846; 
25,4; 0,0995735; -0,0130884; 
25,5; 0,0983234; -0,0117129; 
25,6; 0,0972684; -0,00922443; 
25,7; 0,0965069; -0,00589411; 
25,8; 0,0961062; -0,00206885; 
25,9; 0,0960968; 0,00186453; 
26; 0,0964697; 0,00551821; 
26,1; 0,0971792; 0,0085413; 
26,2; 0,0981474; 0,0106533; 
26,3; 0,0992731; 0,01167; 
26,4; 0,100442; 0,0115188; 
26,5; 0,101539; 0,0102434; 
26,6; 0,102458; 0,00799638; 
26,7; 0,103114; 0,00502182; 
26,8; 0,103448; 0,00162896; 
26,9; 0,103437; -0,00183963; 
27; 0,103089; -0,00504242; 
27,1; 0,102448; -0,00767236; 
27,2; 0,101582; -0,00948604; 
27,3; 0,100583; -0,010326; 
27,4; 0,0995519; -0,0101341; 
27,5; 0,0985897; -0,00895458; 
27,6; 0,0977894; -0,0069273; 
27,7; 0,0972254; -0,00427173; 
27,8; 0,096947; -0,00126343; 
27,9; 0,0969744; 0,0017943; 
28; 0,0972974; 0,00460082; 
28,1; 0,0978771; 0,00688751; 
28,2; 0,0986504; 0,00844328; 
28,3; 0,0995367; 0,00913384; 
28,4; 0,100446; 0,00891292; 
28,5; 0,10129; 0,00782468; 
28,6; 0,101987; 0,00599708; 
28,7; 0,102471; 0,00362736; 
28,8; 0,102702; 0,000960955; 
28,9; 0,102663; -0,00173371; 
29; 0,102363; -0,00419207; 
29,1; 0,10184; -0,00617921; 
29,2; 0,101149; -0,0075122; 
29,3; 0,100363; -0,00807665; 
29,4; 0,0995611; -0,00783626; 
29,5; 0,0988217; -0,00683445; 
29,6; 0,0982159; -0,00518813; 
29,7; 0,0977997; -0,00307442; 
29,8; 0,0976094; -0,00071185; 
29,9; 0,0976578; 0,00166209; 
30; 0,0979344; 0,00381465; 
30,1; 0,0984064; 0,00554051; 
30,2; 0,0990228; 0,00668121; 
30,3; 0,0997197; 0,00713949; 
30,4; 0,100427; 0,00688733; 
30,5; 0,101075; 0,00596696; 
30,6; 0,101601; 0,00448502; 
30,7; 0,101958; 0,00260047; 
30,8; 0,102114; 0,000507821; 
30,9; 0,10206; -0,00158289; 
31; 0,101805; -0,00346696; 
31,1; 0,101379; -0,00496502; 
31,2; 0,100829; -0,00593989; 
31,3; 0,100212; -0,00630903; 
31,4; 0,0995886; -0,00605125; 
31,5; 0,0990212; -0,00520728; 
31,6; 0,0985636; -0,00387423; 
31,7; 0,098258; -0,00219472; 
31,8; 0,0981305; -0,00034177; 
31,9; 0,0981892; 0,00149889; 
32; 0,0984238; 0,00314733; 
32,1; 0,098807; 0,00444686; 
32,2; 0,0992975; 0,00527885; 
32,3; 0,0998447; 0,00557337; 
32,4; 0,100394; 0,00531485; 
32,5; 0,10089; 0,00454226; 
32,6; 0,101288; 0,00334396; 
32,7; 0,101549; 0,0018478; 
32,8; 0,101652; 0,000207638; 
32,9; 0,101591; -0,00141236; 
33; 0,101376; -0,00285404; 
33,1; 0,101031; -0,00398065; 
33,2; 0,100594; -0,00468964; 
33,3; 0,100109; -0,00492189; 
33,4; 0,0996258; -0,00466644; 
33,5; 0,0991911; -0,00396034; 
33,6; 0,0988462; -0,00288387; 
33,7; 0,0986229; -0,00155158; 
33,8; 0,0985399; -0,000100252; 
33,9; 0,098602; 0,00132506; 
34; 0,0987994; 0,00258541; 
34,1; 0,0991095; 0,00356147; 
34,2; 0,0994992; 0,00416468; 
34,3; 0,0999282; 0,00434517; 
34,4; 0,100354; 0,00409571; 
34,5; 0,100734; 0,00345134; 
34,6; 0,101033; 0,00248492; 
34,7; 0,101224; 0,00129902; 
34,8; 0,10129; 1,52097e-05; 
34,9; 0,101228; -0,00123839; 
35; 0,101047; -0,00233977; 
35,1; 0,100768; -0,00318483; 
35,2; 0,100421; -0,00369715; 
35,3; 0,100042; -0,00383479; 
35,4; 0,0996671; -0,00359351; 
35,5; 0,0993345; -0,00300629; 
35,6; 0,0990753; -0,00213919; 
35,7; 0,098913; -0,00108403; 
35,8; 0,0988612; 5,12333e-05; 
35,9; 0,0989221; 0,00115344; 
36; 0,0990871; 0,00211549; 
36,1; 0,0993375; 0,00284662; 
36,2; 0,0996465; 0,00328095; 
36,3; 0,0999825; 0,00338327; 
36,4; 0,100312; 0,00315176; 
36,5; 0,100603; 0,00261733; 
36,6; 0,100827; 0,0018398; 
36,7; 0,100965; 0,000901318; 
36,8; 0,101005; -0,000102255; 
36,9; 0,100946; -0,00107103; 
37; 0,100795; -0,00191101; 
37,1; 0,100571; -0,00254311; 
37,2; 0,100296; -0,00291057; 
37,3; 0,0999985; -0,00298395; 
37,4; 0,0997088; -0,00276331; 
37,5; 0,0994547; -0,00227753; 
37,6; 0,0992604; -0,00158072; 
37,7; 0,0991432; -0,000746323; 
37,8; 0,0991129; 0,000140548; 
37,9; 0,0991701; 0,000991757; 
38; 0,0993073; 0,00172483; 
38,1; 0,0995088; 0,0022709; 
38,2; 0,0997535; 0,00258111; 
38,3; 0,100016; 0,00263091; 
38,4; 0,100271; 0,00242185; 
38,5; 0,100493; 0,00198079; 
38,6; 0,100661; 0,00135666; 
38,7; 0,10076; 0,000615098; 
38,8; 0,100783; -0,000168389; 
38,9; 0,100728; -0,00091604; 
39; 0,100603; -0,00155553; 
39,1; 0,100422; -0,0020269; 
39,2; 0,100205; -0,00228815; 
39,3; 0,0999724; -0,00231889; 
39,4; 0,0997486; -0,00212179; 
39,5; 0,0995549; -0,00172179; 
39,6; 0,0994096; -0,00116306; 
39,7; 0,0993256; -0,000504234; 
39,8; 0,0993098; 0,000187697; 
39,9; 0,099362; 0,000844163; 
40; 0,0994753; 0,00140175; 
40,1; 0,0996373; 0,00180831; 
40,2; 0,0998307; 0,00202775; 
40,3; 0,100036; 0,00204321; 
40,4; 0,100233; 0,00185821; 
40,5; 0,100402; 0,00149581; 
40,6; 0,100527; 0,000995888; 
40,7; 0,100598; 0,000410789; 
40,8; 0,100608; -0,000200089; 
40,9; 0,100559; -0,000776288; 
41; 0,100456; -0,00126224; 
41,1; 0,100311; -0,00161259; 
41,2; 0,100139; -0,00179638; 
41,3; 0,099958; -0,00179972; 
41,4; 0,0997853; -0,00162675; 
41,5; 0,0996379; -0,00129874; 
41,6; 0,0995295; -0,000851664; 
41,7; 0,09947; -0,000332226; 
41,8; 0,0994638; 0,000206918; 
41,9; 0,0995102; 0,000712487; 
42; 0,0996035; 0,0011358; 
42,1; 0,0997333; 0,00143744; 
42,2; 0,099886; 0,00159087; 
42,3; 0,100046; 0,00158473; 
42,4; 0,100198; 0,00142356; 
42,5; 0,100326; 0,00112697; 
42,6; 0,10042; 0,000727342; 
42,7; 0,10047; 0,000266361; 
42,8; 0,100472; -0,000209321; 
42,9; 0,100429; -0,000652758; 
43; 0,100344; -0,00102133; 
43,1; 0,100228; -0,00128078; 
43,2; 0,100093; -0,00140841; 
43,3; 0,0999513; -0,00139497; 
43,4; 0,0998183; -0,00124526; 
43,5; 0,0997063; -0,000977308; 
43,6; 0,0996258; -0,000620272; 
43,7; 0,099584; -0,000211312; 
43,8; 0,0995839; 0,000208241; 
43,9; 0,0996246; 0,000597042; 
44; 0,099701; 0,000917778; 
44,1; 0,0998049; 0,00114072; 
44,2; 0,0999252; 0,00124646; 
44,3; 0,10005; 0,00122752; 
44,4; 0,100167; 0,00108885; 
44,5; 0,100264; 0,000846983; 
44,6; 0,100334; 0,000528145; 
44,7; 0,100368; 0,000165463; 
44,8; 0,100366; -0,000204465; 
44,9; 0,100328; -0,000545237; 
45; 0,100259; -0,000824203; 
45,1; 0,100167; -0,00101557; 
45,2; 0,10006; -0,00110276; 
45,3; 0,0999497; -0,00107982; 
45,4; 0,0998473; -0,000951699; 
45,5; 0,0997624; -0,00073355; 
45,6; 0,0997029; -0,000448956; 
45,7; 0,0996739; -0,000127426; 
45,8; 0,0996775; 0,000198643; 
45,9; 0,0997127; 0,000497208; 
46; 0,0997751; 0,000739712; 
46,1; 0,099858; 0,000903792; 
46,2; 0,0999527; 0,000975318; 
46,3; 0,10005; 0,000949571; 
46,4; 0,10014; 0,000831474; 
46,5; 0,100213; 0,000634873; 
46,6; 0,100265; 0,000380957; 
46,7; 0,100289; 9,60066e-05; 
46,8; 0,100284; -0,000191309; 
46,9; 0,100251; -0,000452795; 
47; 0,100195; -0,000663486; 
47,1; 0,100121; -0,000804003; 
47,2; 0,100037; -0,000862319; 
47,3; 0,0999513; -0,000834753; 
47,4; 0,0998726; -0,000726126; 
47,5; 0,0998084; -0,000549077; 
47,6; 0,0997645; -0,000322632; 
47,7; 0,0997447; -7,01851e-05; 
47,8; 0,0997504; 0,000182901; 
47,9; 0,0997805; 0,000411826; 
48; 0,0998313; 0,000594772; 
48,1; 0,0998973; 0,000714957; 
48,2; 0,0999718; 0,000762163; 
48,3; 0,100047; 0,00073357; 
48,4; 0,100116; 0,000633849; 
48,5; 0,100172; 0,000474522; 
48,6; 0,10021; 0,000272662; 
48,7; 0,100226; 4,90868e-05; 
48,8; 0,100219; -0,000173775; 
48,9; 0,100192; -0,000374116; 
49; 0,100146; -0,000532875; 
49,1; 0,100087; -0,000635534; 
49,2; 0,100021; -0,000673423; 
49,3; 0,0999546; -0,000644432; 
49,4; 0,0998943; -0,000553053; 
49,5; 0,0998458; -0,000409773; 
49,6; 0,0998136; -0,000229904; 
49,7; 0,0998004; -3,19641e-05; 
49,8; 0,0998071; 0,000164218; 
49,9; 0,0998325; 0,000339475; 
50; 0,0998737; 0,000477162; 
