0; 0; 0; 
0,1; 0,00194618; 0,05404; 
0,2; 0,0117755; 0,134521; 
0,3; 0,0252104; 0,112631; 
0,4; 0,0308203; -0,00682047; 
0,5; 0,0251606; -0,0893622; 
0,6; 0,0171777; -0,0534268; 
0,7; 0,0158231; 0,0202465; 
0,8; 0,017976; 0,00310847; 
0,9; 0,0133128; -0,101184; 
1; -0,000660219; -0,160028; 
1,1; -0,01425; -0,0940607; 
1,2; -0,0180038; 0,013208; 
1,3; -0,0148565; 0,0297277; 
1,4; -0,0153128; -0,0445459; 
1,5; -0,0223879; -0,0799845; 
1,6; -0,0271496; 0,000970063; 
1,7; -0,0210387; 0,113876; 
1,8; -0,00795132; 0,126239; 
1,9; 0,00063305; 0,0382608; 
2; 0,000805633; -0,0189795; 
2,1; 0,000814272; 0,0347351; 
2,2; 0,00883074; 0,118092; 
2,3; 0,0208736; 0,101428; 
2,4; 0,0256388; -0,0126301; 
2,5; 0,0196296; -0,0906501; 
2,6; 0,0117387; -0,050188; 
2,7; 0,0109722; 0,0288848; 
2,8; 0,0142611; 0,0169826; 
2,9; 0,0111582; -0,0843592; 
3; -0,00111483; -0,143281; 
3,1; -0,0131107; -0,0790435; 
3,2; -0,0154563; 0,0263677; 
3,3; -0,0110977; 0,0406061; 
3,4; -0,010652; -0,0377508; 
3,5; -0,0173361; -0,0791474; 
3,6; -0,0223199; -0,00410389; 
3,7; -0,0169336; 0,104832; 
3,8; -0,00486769; 0,115032; 
3,9; 0,00250726; 0,0252523; 
4; 0,00128474; -0,0337831; 
4,1; -0,000222883; 0,0196077; 
4,2; 0,00638103; 0,105428; 
4,3; 0,017373; 0,0932318; 
4,4; 0,021545; -0,0164512; 
4,5; 0,0153266; -0,0911432; 
4,6; 0,0075442; -0,0474138; 
4,7; 0,00725872; 0,03587; 
4,8; 0,011467; 0,0282203; 
4,9; 0,00962362; -0,0708569; 
5; -0,00130199; -0,130206; 
5,1; -0,0120742; -0,0676972; 
5,2; -0,0133636; 0,0362118; 
5,3; -0,00809354; 0,0488539; 
5,4; -0,00696353; -0,0326462; 
5,5; -0,0133725; -0,0789236; 
5,6; -0,0185847; -0,00869782; 
5,7; -0,0138232; 0,0972827; 
5,8; -0,00258509; 0,106175; 
5,9; 0,00384868; 0,0152128; 
6; 0,00154617; -0,0453095; 
6,1; -0,00114904; 0,00771984; 
6,2; 0,0043507; 0,0956433; 
6,3; 0,0145506; 0,0872966; 
6,4; 0,0183163; -0,0188226; 
6,5; 0,0119874; -0,0911241; 
6,6; 0,00431565; -0,0451096; 
6,7; 0,00441727; 0,0414675; 
6,8; 0,00936716; 0,0373249; 
6,9; 0,00854269; -0,0599912; 
7; -0,00131332; -0,120006; 
7,1; -0,0111498; -0,0591934; 
7,2; -0,0116545; 0,0435169; 
7,3; -0,00570081; 0,0551215; 
7,4; -0,00404811; -0,0287688; 
7,5; -0,0102625; -0,079077; 
7,6; -0,0156981; -0,0128207; 
7,7; -0,0114747; 0,0909794; 
7,8; -0,000906031; 0,0992129; 
7,9; 0,00480085; 0,0075285; 
8; 0,0016668; -0,0542666; 
8,1; -0,00195986; -0,00165899; 
8,2; 0,00267294; 0,0880572; 
8,3; 0,0122767; 0,0830556; 
8,4; 0,0157743; -0,020143; 
8,5; 0,00940391; -0,0907892; 
8,6; 0,00183599; -0,0432549; 
8,7; 0,00224347; 0,045907; 
8,8; 0,00778947; 0,0447078; 
8,9; 0,00779171; -0,051214; 
9; -0,00121316; -0,112052; 
9,1; -0,0103379; -0,0528876; 
9,2; -0,0102665; 0,0488805; 
9,3; -0,00380216; 0,0599014; 
9,4; -0,00174632; -0,025776; 
9,5; -0,00782127; -0,0794451; 
9,6; -0,0134685; -0,0165011; 
9,7; -0,00970872; 0,0857098; 
9,8; 0,000319359; 0,0937734; 
9,9; 0,0054702; 0,00170972; 
10; 0,00170027; -0,0612114; 
10,1; -0,0026584; -0,00909683; 
10,2; 0,00128968; 0,0821463; 
10,3; 0,0104454; 0,08008; 
10,4; 0,0137767; -0,0207068; 
10,5; 0,007412; -0,0902727; 
10,6; -6,38065e-05; -0,0418145; 
10,7; 0,000580029; 0,0493853; 
10,8; 0,0066035; 0,0507037; 
10,9; 0,00727913; -0,0440886; 
11; -0,00104614; -0,105851; 
11,1; -0,00963298; -0,0482788; 
11,2; -0,00914576; 0,0527613; 
11,3; -0,00230179; 0,0635662; 
11,4; 6,91384e-05; -0,0234159; 
11,5; -0,0059033; -0,0799177; 
11,6; -0,0117469; -0,0197783; 
11,7; -0,00838733; 0,081293; 
11,8; 0,00120462; 0,0895549; 
11,9; 0,00593536; -0,00263365; 
12; 0,00168347; -0,0665815; 
12,1; -0,00325208; -0,0150348; 
12,2; 0,000151001; 0,077509; 
12,3; 0,00897006; 0,078046; 
12,4; 0,0122097; -0,0207302; 
12,5; 0,00588262; -0,0896641; 
12,6; -0,00151515; -0,040746; 
12,7; -0,000693895; 0,0520692; 
12,8; 0,00571054; 0,0555843; 
12,9; 0,00693748; -0,0382674; 
13; -0,00084265; -0,101015; 
13,1; -0,00902615; -0,044978; 
13,2; -0,00824612; 0,0555112; 
13,3; -0,00112169; 0,0663968; 
13,4; 0,00149969; -0,0215038; 
13,5; -0,00439424; -0,0804223; 
13,6; -0,0104174; -0,0226959; 
13,7; -0,00740465; 0,0775758; 
13,8; 0,00183557; 0,0863126; 
13,9; 0,00625416; -0,00581176; 
14; 0,00164127; -0,0707203; 
14,1; -0,00375061; -0,0198152; 
14,2; -0,000785525; 0,0738376; 
14,3; 0,00778056; 0,0767097; 
14,4; 0,0109828; -0,020371; 
14,5; 0,0047144; -0,089022; 
14,6; -0,00262009; -0,0400049; 
14,7; -0,00167101; 0,0540989; 
14,8; 0,00503606; 0,0595696; 
14,9; 0,00671725; -0,0334742; 
15; -0,000622954; -0,0972394; 
15,1; -0,00850721; -0,0426837; 
15,2; -0,00752855; 0,0573994; 
15,3; -0,000198618; 0,0686049; 
15,4; 0,00262603; -0,0199054; 
15,5; -0,00320428; -0,0809124; 
15,6; -0,00939022; -0,0252979; 
15,7; -0,00667951; 0,0744302; 
15,8; 0,00227694; 0,0838489; 
15,9; 0,00646893; -0,00807079; 
16; 0,00159002; -0,0738969; 
16,1; -0,00416454; -0,0237028; 
16,2; -0,0015557; 0,0708967; 
16,3; 0,00681996; 0,0758875; 
16,4; 0,0100241; -0,0197442; 
16,5; 0,00382781; -0,0883826; 
16,6; -0,00345778; -0,0395476; 
16,7; -0,00242232; 0,0555919; 
16,8; 0,00452392; 0,0628369; 
16,9; 0,00658228; -0,0294904; 
17; -0,000400165; -0,0942871; 
17,1; -0,0080655; -0,0411626; 
17,2; -0,00696026; 0,0586319; 
17,3; 0,000518621; 0,070349; 
17,4; 0,00351222; -0,0185234; 
17,5; -0,00226306; -0,0813601; 
17,6; -0,00859565; -0,0276266; 
17,7; -0,00614977; 0,0717494; 
17,8; 0,00257742; 0,0820042; 
17,9; 0,00661048; -0,00960586; 
18; 0,00154007; -0,0763218; 
18,1; -0,00450448; -0,0269028; 
18,2; -0,0021895; 0,0685067; 
18,3; 0,0060423; 0,0754419; 
18,4; 0,00927655; -0,0189325; 
18,5; 0,00316053; -0,0877673; 
18,6; -0,00408951; -0,0393329; 
18,7; -0,00300214; 0,0566455; 
18,8; 0,00413195; 0,0655291; 
18,9; 0,00650634; -0,0261425; 
19; -0,000182397; -0,0919716; 
19,1; -0,00769065; -0,040234; 
19,2; -0,00651384; 0,0593659; 
19,3; 0,00107132; 0,0717481; 
19,4; 0,00420908; -0,0172877; 
19,5; -0,00151547; -0,0817497; 
19,6; -0,00797979; -0,0297208; 
